Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Common name
Doris nobilis,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,noble sea lemon
Tritonia festiva,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,diamondback nudibranch
Dendronotus iris,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,giant nudibranch
Dirona albolineata,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,frosted nudibranch
Hermissenda crassicornis,1996-05-30T15:16:00,"with eggs, on anchor line",wreck of the Del Norte,49.03,-123.58667,many,open,85,30,opalescent nudibranch
Crassadoma gigantea,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,giant rock scallop
Caprella alaskana,1996-05-30T15:16:00,on anchor line,wreck of the Del Norte,49.03,-123.58667,many,open,85,30,Alaskan skeleton shrimp
Pandalus danae,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,coonstripe shrimp
Cryptolithodes typicus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,butterfly crab
Scyra acutifrons,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,sharpnose crab
Dendrobeania murrayana,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,fan bryozoan
Dermasterias imbricata,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,leather star
Crossaster papposus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,rose star
Henricia aspera aspera,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,ridged blood star
Evasterias troschelii,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,mottled star
Orthasterias koehleri,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,rainbow star
Mesocentrotus franciscanus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,red sea urchin
Cucumaria miniata,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,red sea cucumber
Apostichopus californicus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,giant sea cucumber
Perophora annectens,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,yellow social tunicate
Metandrocarpa taylori,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,orange social tunicate
Boltenia villosa,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,hairy tunicate
Distaplia occidentalis,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,mushroom compound tunicate
Didemnum carnulentum,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,Pacific white crust
Rhinogobiops nicholsii,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,blackeye goby
Sebastes caurinus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,copper rockfish
Sebastes maliger,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,quillback rockfish
Sebastes nigrocinctus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,tiger rockfish
Artedius harringtoni,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,scalyhead sculpin
Sargassum muticum,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,wireweed
Pterygophora californica,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,old growth kelp
Porphyra spp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,nori
Hildenbrandia spp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red rock crust
Clathromorphum etc.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,crustose corallines
Leucilla nuttingi,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,stalked vase sponge
Leucosolenia nautilia,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,lacy ball sponge
Craniella villosa,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,tennis ball sponge
Cliona californiana,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,yellow boring sponge
Halichondria bowerbanki,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,Bowerbank's crumb of bread sponge
Aplysilla sp. nov.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,slippery rose sponge
Plocamia karykina,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,bright red sponge
Metridium farcimen,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,giant plumose anemone
Urticina grebelnyi,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,painted anemone
Balanophyllia elegans,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,orange cup coral
Abietinaria spp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,coarse sea fir hydroids
Selaginopsis sp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,fish-bone hydroid
Plumularia setacea,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,glassy plume hydroid
Garveia annulata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,orange hydroid
Clavactinia milleri,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,hedge-hog hydroid
Pinauay marina,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,solitary pink-mouth hydroid
Aequorea spp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,water jellies
Dodecaceria fewkesi,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,fringed filament-worm
Myxicola infundibulum,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,slime-tube feather-duster
Pista elongata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,many,open,63,52,basket-top spaghetti-worm
Membranipora serrilamella,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,kelp-encrusting bryozoan
Dendrobeania murrayana,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,fan bryozoan
Crisia spp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,white tuft bryozoans
Diaperoforma californica,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,southern staghorn bryozoan
Hippodiplosia insculpta,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,fluted bryozoan
Laqueus vancouverensis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,transverse lamp shell
Tonicella lineata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,lined chiton
Mopalia spectabilis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red-flecked mopalia
Mopalia sp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,mossy or hairy chiton
Cryptochiton stelleri,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,giant Pacific chiton
Crassadoma gigantea,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,giant rock scallop
Pododesmus macrochisma,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,green false-jingle
Kellia suborbicularis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,suborbicular kellyclam
Entodesma navicula,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,rock entodesma
Diodora aspera,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,rough keyhole limpet
Ceratostoma foliatum,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,leafy hornmouth
Ocinebrina lurida,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,lurid rocksnail
Calliostoma ligatum,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,blue topsnail
Doris montereyensis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,Monterey sea lemon
Diaulula odonoghuei,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,spotted leopard dorid
Cadlina luteomarginata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,yellow-rimmed nudibranch
Acanthodoris nanaimoensis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,Nanaimo nudibranch
Dendronotus albus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,multicolor/ white dendronotid
Flabellina verrucosa,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red-gilled nudibranch
Flabellina trilineata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,three-lined nudibranch
Cancer oregonensis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,pygmy rock crab
Cancer productus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red rock crab
Scyra acutifrons,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,sharpnose crab
Petrolisthes eriomerus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,flattop crab
Oedignathus inermis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,granular claw crab
Hapalogaster mertensii,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,hairy crab
Phyllolithodes papillosus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,many,open,63,52,heart crab
Pagurus caurinus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,greenmark hermit
Pagurus beringanus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,Bering hermit
Balanus glandula/Balanus crenatus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,common acorn barnacles
Balanus nubilus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,giant acorn barnacle
Pisaster ochraceus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,purple star or ochre star
Pisaster brevispinus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,giant pink star
Evasterias troschelii,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,mottled star
Dermasterias imbricata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,leather star
Henricia aspera aspera,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,ridged blood star
Pycnopodia helianthoides,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,sunflower star
Solaster stimpsoni,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,striped sun star
Ophiopholis aculeata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,daisy brittle star
Mesocentrotus franciscanus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red sea urchin
Cucumaria miniata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red sea cucumber
Eupentacta quinquesemita,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,stiff-footed sea cucumber
Psolus chitonoides,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,creeping pedal sea cucumber
Corella inflata,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,brooding transparent tunicate
Cnemidocarpa finmarkiensis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,broadbase tunicate
Pyura haustor,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,warty tunicate
Styela gibbsii,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,brown tunicate
Boltenia villosa,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,hairy tunicate
Metandrocarpa taylori,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,orange social tunicate
Pycnoclavella stanleyi,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,yellow social ascidian
Distaplia occidentalis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,mushroom compound tunicate
Rhinogobiops nicholsii,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,blackeye goby
Chirolophis decoratus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,decorated warbonnet
Pholis laeta,1997-02-01T09:55:00,?,Josef Point,49.1287,-123.7029,,open,63,52,crescent gunnel
Pholis ornata,1997-02-01T09:55:00,?,Josef Point,49.1287,-123.7029,,open,63,52,saddleback gunnel
Embiotoca lateralis,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,striped seaperch
Sebastes caurinus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,copper rockfish
Sebastes maliger,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,quillback rockfish
Hexagrammos decagrammus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,kelp greenling
Ophiodon elongatus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,lingcod
Artedius harringtoni,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,scalyhead sculpin
Hemilepidotus hemilepidotus,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red Irish lord
Ulva spp. / U. lactuca,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,sea lettuces
Hydractinia sp. (H. aggregata?),1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,snail fur hydroid
Stylantheca papillosa,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,encrusting hydrocoral
Serpula columbiana,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,red-trumpet calcareous tubeworm
Pileolaria spp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,dwarf calcareous worm
Chlamys sp.,1997-02-01T09:55:00,,Josef Point,49.1287,-123.7029,,open,63,52,pink scallop
Ulva spp. / U. lactuca,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,sea lettuces
Codium setchellii,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,spongy cushion
Saccharina latissima,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,sugar wrack kelp
Neoagarum fimbriatum,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,fringed sea colander kelp
Lessoniopsis littoralis,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,strap kelp
Nereocystis luetkeana,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,bull kelp
Fucus gardneri,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,rockweed
Sargassum muticum,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,wireweed
Smithora naiadum,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,red fringe
Porphyra spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,nori
Hildenbrandia spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,red rock crust
Clathromorphum etc.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,crustose corallines
Corallina vancouveriensis,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,graceful coralline
Sarcodiotheca gaudichaudii,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,succulent seaweed
Chondracanthus exasperatus,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,Turkish towel
Botryocladia pseudodichotoma,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,sea grapes
Craniella villosa,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,tennis ball sponge
Cliona californiana,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,yellow boring sponge
Clathria pennata,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,red velvety sponge 1
Plocamia karykina,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,bright red sponge
Pachychalina spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,thick-strap sponges
Pinauay marina,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,solitary pink-mouth hydroid
Obelia spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,wine-glass hydroids
Abietinaria spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,coarse sea fir hydroids
Aglaophenia spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,ostrich-plume hydroid
Selaginopsis sp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,fish-bone hydroid
Stylantheca papillosa,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,encrusting hydrocoral
Ptilosarcus gurneyi,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,orange sea pen
Balanophyllia elegans,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,orange cup coral
Anthopleura artemisia,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,burrowing anemone
Metridium farcimen,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,giant plumose anemone
Dodecaceria fewkesi,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,fringed filament-worm
Sabellaria cementarium,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,cemented sandmason tubeworm
Thelepus spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,curly-head spaghetti-worm
Pista elongata,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,basket-top spaghetti-worm
Eudistylia vancouveri,1997-10-19T13:23:00,tube,Josef Point,49.1287,-123.7029,,open,59,59,Vancouver feather-duster
Myxicola infundibulum,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,slime-tube feather-duster
Pileolaria spp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,dwarf calcareous worm
Lepidozona mertensii,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,Merten's chiton
Tonicella insignis,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,white-line chiton
Tonicella lineata,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,lined chiton
Mopalia lignosa,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,woody chiton
Mopalia spectabilis,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,red-flecked mopalia
Cryptochiton stelleri,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,giant Pacific chiton
Diodora aspera,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,rough keyhole limpet
Calliostoma ligatum,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,blue topsnail
Acmaea mitra,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,whitecap limpet
Tectura sp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,limpet
undetermined periwinkle,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,periwinkle
Crepidula nummaria,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,northern white slippersnail
Euspira lewisii,1997-10-19T13:23:00,eggs,Josef Point,49.1287,-123.7029,,open,59,59,Lewis's moonsnail
Ceratostoma foliatum,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,leafy hornmouth
Ocinebrina lurida,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,lurid rocksnail
Hima mendica,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,western lean nassa
Corambe pacifica,1997-10-19T13:23:00,with eggs,Josef Point,49.1287,-123.7029,,open,59,59,frost spot nudibranch
Acanthodoris hudsoni,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,Hudson's dorid
Cadlina luteomarginata,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,yellow-rimmed nudibranch
Doris nobilis,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,noble sea lemon
Diaulula odonoghuei,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,spotted leopard dorid
Chlamys sp.,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,pink scallop
Crassadoma gigantea,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,giant rock scallop
Pododesmus macrochisma,1997-10-19T13:23:00,,Josef Point,49.1287,-123.7029,,open,59,59,green false-jingle
