id,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,taxon_id,latitude,longitude,private_latitude,private_longitude
6425205,2017-05-19,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8107826/square.jpeg?1496097591,191,Branta canadensis,Canada Goose,7089,48.9006968474,-123.336124418,,
6425239,2017-05-19,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8107968/square.jpeg?1496097808,191,Balanus glandula,Pacific Acorn Barnacle,81610,48.9006968474,-123.336124418,,
6425243,2017-05-19,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8107997/square.jpeg?1496097894,191,Diplolepis polita,Spiny Leaf Gall Wasp,70990,48.9006968474,-123.336124418,,
6425247,2017-05-19,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8108021/square.jpeg?1496097948,191,Haematopus bachmani,Black Oystercatcher,4838,48.9006968474,-123.336124418,,
6434875,2017-05-29,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8127062/square.jpeg?1496176656,155,Callophrys gryneus plicataria,Cedar Hairstreak,234704,48.8675095919,-123.3389782906,,
6460124,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166096/square.jpg?1496356225,,Podabrus cavicollis,,57771,48.9411,-123.4757,,
6460133,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166127/square.jpg?1496356294,,Omus dejeanii,Greater Night-stalking Tiger Beetle,226395,48.9411,-123.4757,,
6460183,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166260/square.jpg?1496356569,,Eristalis obscura,Dusky Drone Fly,499539,48.9522,-123.5191,,
6460219,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166319/square.jpg?1496356718,,Harmonia axyridis,Asian Lady Beetle,48484,48.9282,-123.4677,,
6460223,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166331/square.jpg?1496356751,,Psyllobora borealis,Western Fairy Lady Beetle,311633,48.9282,-123.4677,,
6460242,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166382/square.jpg?1496356915,,Agrotis vancouverensis,Vancouver Dart,212878,48.9282,-123.4677,,
6460253,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166403/square.jpg?1496356979,,Hypena humuli,Hop Vine Snout,143126,48.9282,-123.4677,,
6460260,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166414/square.jpg?1496357017,,Udea profundalis,,335030,48.9282,-123.4677,,
6460321,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166431/square.jpg?1496357059,,Xanthorhoe defensaria,,205881,48.9282,-123.4677,,
6460339,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166462/square.jpg?1496357176,,Adela septentrionella,Ocean Spray Fairy Moth,317689,48.9965,-123.5855,,
6460361,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166500/square.jpg?1496357313,,Hypena decorata,,452608,48.8918,-123.3888,,
6460367,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166507/square.jpg?1496357345,,Lophocampa argentata,Silver-spotted Tiger Moth,84792,48.8918,-123.3888,,
6460370,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166519/square.jpg?1496357389,,Lophocampa maculata,Spotted Tussock Moth,67691,48.8918,-123.3888,,
6460377,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166530/square.jpg?1496357414,,Melanolophia imitata,Western Carpet,224588,48.8918,-123.3888,,
6460382,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166544/square.jpg?1496357454,,Orthosia transparens,,226651,48.8918,-123.3888,,
6460393,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166561/square.jpg?1496357504,,Zale lunata,Lunate Zale Moth,84602,48.8918,-123.3888,,
6460410,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166594/square.jpg?1496357605,,Mesoleuca gratulata,Western White-Ribboned Carpet,224947,48.9853,-123.5596,,
6460447,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166619/square.jpg?1496357677,,Phyllodesma americana,American Lappet Moth,201281,48.8791,-123.3197,,
6460452,2017-05-27,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166637/square.jpg?1496357699,,Spilosoma virginica,Virginian Tiger Moth,60839,48.8791,-123.3197,,
6460461,2017-05-28,libbyavis,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8166667/square.jpg?1496357749,,Autographa californica,Alfalfa Looper,121823,48.8791,-123.3197,,
6464453,2017-06-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8172755/square.jpeg?1496379415,234,Araneus diadematus,Cross Orbweaver,52628,48.9784143172,-123.5631465912,,
6464454,2017-06-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8172645/square.jpeg?1496379063,234,Ischnura cervula,Pacific Forktail,62229,48.9784143172,-123.5631465912,,
6464455,2017-06-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8172574/square.jpeg?1496378865,191,Capra hircus,Domestic Goat,123070,48.9357509335,-123.4747409821,,
6464457,2017-06-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8172759/square.jpeg?1496379424,234,Ischnura cervula,Pacific Forktail,62229,48.9784143172,-123.5631465912,,
6464699,2017-05-31,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173270/square.jpg?1496382140,174,Omus dejeanii,Greater Night-stalking Tiger Beetle,226395,48.93327,-123.469677,,
6464784,2017-05-31,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173433/square.jpg?1496383569,174,Callobius pictus,,199277,48.93327,-123.469677,,
6464832,2017-05-31,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173519/square.jpg?1496384447,174,Callobius pictus,,199277,48.93327,-123.469677,,
6464872,2017-05-31,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173585/square.jpg?1496385711,174,Xysticus pretiosus,,233894,48.93327,-123.469677,,
6464894,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173692/square.jpg?1496386259,87,Cryptorhynchus lapathi,Poplar-and-Willow Borer,217843,48.949549,-123.488302,,
6464959,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173752/square.jpg?1496386964,87,Elasmostethus cruciatus,Red-cross Shield Bug,130508,48.949549,-123.488302,,
6464988,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173796/square.jpg?1496388003,775,Pterostichus algidus,,229317,48.939021,-123.476887,,
6465012,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8173846/square.jpg?1496389146,612,Coriarachne brunneipes,Brown-legged Crab Spider,217594,48.942742,-123.48856,,
6472643,2017-05-25,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8184603/square.jpeg?1496443654,1032,Branta canadensis,Canada Goose,7089,48.9785269859,-123.568748384,,
6472682,2017-05-25,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8184668/square.jpeg?1496444150,1032,Ligia occidentalis,Western Sea Slater,117674,48.9788145979,-123.5689726844,,
6473128,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8185509/square.jpeg?1496447490,516,Ariolimax columbianus,Pacific Banana Slug,47776,48.9512636488,-123.5002675653,,
6482227,2017-05-25,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8198933/square.jpeg?1496514545,516,Armadillidium vulgare,Common Pill Woodlouse,56083,48.8996510422,-123.4044795111,,
6482368,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8199134/square.jpeg?1496515091,16511,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,48.9348247966,-123.480724655,,
6482385,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8199160/square.jpeg?1496515224,4128,Agriotes lineatus,Lined Click Beetle,456217,48.8719703661,-123.3112335205,,
6482410,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8199192/square.jpeg?1496515355,516,Mytilus edulis,Blue Mussel Complex,1108240,48.8717341824,-123.310793302,,
6484432,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8201992/square.jpeg?1496523809,8256,Procyon lotor,Common Raccoon,41663,48.8988811659,-123.4047799185,,
6484799,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8202526/square.jpg?1496524912,374,Zacotus matthewsii,,233923,48.941502,-123.478088,,
6485976,2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8204094/square.jpeg?1496528149,16511,Neovison vison,American Mink,74758,48.9263434031,-123.4180682525,,
6486392,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8204622/square.jpeg?1496530193,4128,Thamnophis sirtalis,Common Garter Snake,28362,48.9810315975,-123.547632023,,
6487151,2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8205845/square.jpeg?1496533277,8256,Adela septentrionella,Ocean Spray Fairy Moth,317689,48.9275391014,-123.419792242,,
6491391,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8213182/square.jpg?1496563195,343,Scaphinotus angusticollis,Narrow-collared Snail-eating Beetle,63575,48.944264,-123.484612,,
6491407,2017-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8213216/square.jpg?1496563673,286,Ophyiulus pilosus,,121484,48.941079,-123.477316,,
6505018,2017-06-03,pdemark,Pamela,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8233982/square.jpeg?1496638084,483,Monadenia fidelis,Pacific Sideband,62803,48.901551,-123.44518,,
6531890,2017-06-06,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8276208/square.jpg?1496812292,21,Hirundo rustica,Barn Swallow,11901,48.878081,-123.350329,,
6532303,2017-06-06,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8276707/square.jpg?1496815103,576,Megaptera novaeangliae,Humpback Whale,41566,48.860847,-123.341703,,
6532554,2017-06-02,pogoyle,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8277122/square.jpeg?1496818764,,Prophysaon andersonii,Reticulate Taildropper,1126805,48.900725,-123.341703,,
6570121,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8335052/square.jpeg?1497065853,1032,Pisaster ochraceus,Ochre Sea Star,49699,48.9804062265,-123.537385314,,
6570459,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8335390/square.jpeg?1497066885,516,Sympetrum illotum,Cardinal Meadowhawk,51555,48.9973509597,-123.5691476986,,
6570474,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8335417/square.jpeg?1497066967,516,Ischnura cervula,Pacific Forktail,62229,48.9971096491,-123.568920046,,
6570913,2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8336327/square.jpeg?1497070255,129,Aequorea victoria,,325995,48.9400285598,-123.5010903329,,
6571297,2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8336601/square.jpeg?1497071949,2064,Balanus glandula,Pacific Acorn Barnacle,81610,48.9117737624,-123.381131216,,
6571302,2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8336606/square.jpeg?1497072014,516,Phoca vitulina,Harbor Seal,41708,48.9102616958,-123.3738879114,,
6571380,2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8336670/square.jpeg?1497072199,2064,Hemigrapsus nudus,Purple Shore Crab,48342,48.9162241996,-123.392795473,,
6582015,2017-06-10,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8352256/square.jpg?1497136145,31,Callophrys gryneus plicataria,Cedar Hairstreak,234704,48.8980167215,-123.3388280869,,
6582099,2017-06-10,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8352338/square.jpg?1497136466,20,Vanessa cardui,Painted Lady,48548,48.8982000749,-123.3388065966,,
6601087,2017-05-29,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8381093/square.jpeg?1497235518,258,Eudistylia vancouveri,Northern Feather Duster Worm,84864,48.9400252565,-123.5011828691,,
6610500,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395511/square.jpeg?1497295541,61,Eristalis obscura,Dusky Drone Fly,499539,48.9564872467,-123.5246515274,,
6610505,2017-05-26,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395527/square.jpeg?1497295565,61,Dendragapus fuliginosus,Sooty Grouse,72797,48.9542046478,-123.5281705856,,
6611329,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395800/square.jpeg?1497296799,61,Rana aurora,Northern Red-legged Frog,25545,48.9963735842,-123.5667943954,,
6611338,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395817/square.jpeg?1497296839,61,Lontra canadensis,North American River Otter,41777,48.9279049623,-123.4480476379,,
6611342,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395822/square.jpeg?1497296856,122,Forficula auricularia,European Earwig,61524,48.9729895824,-123.5543060303,,
6611351,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395840/square.jpeg?1497296889,122,Lophocampa argentata,Silver-spotted Tiger Moth,84792,48.9723134918,-123.5533618927,,
6611357,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8395858/square.jpeg?1497296915,61,Ariolimax columbianus,Pacific Banana Slug,47776,48.9726033659,-123.5541772842,,
6611385,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8396031/square.jpeg?1497297076,244,Omus dejeanii,Greater Night-stalking Tiger Beetle,226395,48.9717337357,-123.5524177551,,
6611634,2017-05-25,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8397422/square.jpg?1497300057,122,Hemigrapsus nudus,Purple Shore Crab,48342,48.9761445504,-123.566493988,,
6613083,2017-05-27,beesndaisies_waspsnfigs_antsnpeonies,Ayla M,research,false,https://static.inaturalist.org/photos/8441837/square.jpg?1497493994,87,Ligidium gracile,Western Rockslater,339104,48.979615,-123.537698,,
6646972,2017-06-13,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8427618/square.jpeg?1497430185,87,Dendragapus fuliginosus,Sooty Grouse,72797,48.863797,-123.364491,,
6734539,2017-06-16,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8550741/square.jpeg?1497991733,,Panthea virginarius,Western Panthea Moth,226911,48.8929055556,-123.3553694444,,
6743974,2017-06-21,wolfers,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8565038/square.jpg?1498063843,165,Spilosoma virginica,Virginian Tiger Moth,60839,48.9223497394,-123.4521935715,,
6747165,2017-05-20,wolfers,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8570092/square.jpg?1498082170,14691,Dysdera crocata,Woodlouse Spider,68912,48.898700964,-123.42751926,,
6747564,2017-06-21,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8570581/square.jpeg?1498083909,31,Empidonax difficilis,Pacific-slope Flycatcher,16598,48.8688222613,-123.3458447456,,
6750400,2017-06-20,wolfers,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8575039/square.jpg?1498100377,30360,Centrodera spurca,Yellow Douglas Fir Borer,82050,48.896964434,-123.4230945548,,
6755210,2017-06-17,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8582851/square.jpeg?1498150356,122,Troglodytes aedon,House Wren,7562,48.893971815,-123.3572216066,,
6809292,2017-06-26,jennybrooklin,,research,true,https://inaturalist-open-data.s3.amazonaws.com/photos/8664413/square.jpeg?1498495944,2,Antheraea polyphemus,Polyphemus Moth,47919,,,,
6815745,2017-06-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8674294/square.jpeg?1498525733,43,Tamiasciurus hudsonicus,American Red Squirrel,46260,48.869683,-123.37949,,
6844554,2017-06-28,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8718915/square.jpeg?1498711341,168,Patagioenas fasciata,Band-tailed Pigeon,3108,48.978724,-123.564863,,
