observed_on,user_login,created_at,quality_grade,url,image_url,latitude,longitude,positional_accuracy,private_latitude,private_longitude,taxon_geoprivacy,coordinates_obscured,scientific_name
2019-05-05,bstarzomski,2019-05-06 17:46:12 UTC,research,https://www.inaturalist.org/observations/24677495,https://static.inaturalist.org/photos/38156536/medium.jpg?1557162533,48.8954694444,-123.4061444444,171,,,open,FALSE,Monadenia fidelis
2019-05-04,bstarzomski,2019-05-06 20:38:53 UTC,research,https://www.inaturalist.org/observations/24688055,https://static.inaturalist.org/photos/38176497/medium.jpg?1557174746,48.8681805556,-123.3766638889,68,,,open,FALSE,Monadenia fidelis
2019-05-04,kg-,2019-05-07 02:52:17 UTC,research,https://www.inaturalist.org/observations/24709107,https://static.inaturalist.org/photos/38211536/medium.jpg?1557197539,48.9007861494,-123.4037824721,10,,,open,FALSE,Monadenia fidelis
2019-06-27,flyleaf,2019-06-28 05:33:37 UTC,research,https://www.inaturalist.org/observations/27797190,https://static.inaturalist.org/photos/43287815/medium.jpg?1561699559,48.8686774703,-123.363811332,177,,,open,FALSE,Monadenia fidelis
2019-07-10,kevintoo,2019-07-10 18:33:05 UTC,research,https://www.inaturalist.org/observations/28569061,https://static.inaturalist.org/photos/44543653/medium.jpg?1562783580,48.8774388889,-123.3352361111,,,,open,FALSE,Monadenia fidelis
2019-06-27,kboakew,2019-07-17 02:23:39 UTC,research,https://www.inaturalist.org/observations/28977555,https://static.inaturalist.org/photos/45200461/medium.jpg?1563330190,48.9398972293,-123.4796526009,35,,,open,FALSE,Monadenia fidelis
2019-08-25,lorinca,2019-09-23 01:12:34 UTC,research,https://www.inaturalist.org/observations/33233667,https://static.inaturalist.org/photos/52180917/medium.jpeg?1569200967,48.8774833333,-123.3591694444,10,,,open,FALSE,Monadenia fidelis
2020-05-02,larissamarie,2020-05-03 23:07:09 UTC,research,https://www.inaturalist.org/observations/44811579,https://static.inaturalist.org/photos/71038203/medium.jpg?1588547248,48.9754274834,-123.5634993107,216,,,open,FALSE,Monadenia fidelis
2020-05-12,chlorophilia,2020-05-13 04:21:00 UTC,research,https://www.inaturalist.org/observations/45751474,https://static.inaturalist.org/photos/72554903/medium.jpeg?1589339325,48.8670305556,-123.3427861111,,,,open,FALSE,Monadenia fidelis
2020-05-12,ssilverman,2020-05-14 05:25:59 UTC,research,https://www.inaturalist.org/observations/45848771,https://static.inaturalist.org/photos/72717860/medium.jpg?1589433979,48.93012,-123.467055,5005,,,open,FALSE,Monadenia fidelis
2020-05-26,arlsam,2020-05-29 01:19:51 UTC,research,https://www.inaturalist.org/observations/47687107,https://static.inaturalist.org/photos/75641920/medium.jpg?1590715217,48.87211667,-123.34027167,10,,,open,FALSE,Monadenia fidelis
2020-05-26,kevintoo,2020-06-06 23:53:21 UTC,research,https://www.inaturalist.org/observations/48720757,https://static.inaturalist.org/photos/77320070/medium.jpeg?1591487599,48.8729444444,-123.346625,,,,open,FALSE,Monadenia fidelis
2020-07-06,shawnw1,2020-07-07 04:20:55 UTC,research,https://www.inaturalist.org/observations/52228191,https://static.inaturalist.org/photos/83013610/medium.jpg?1594095669,49.0000942808,-123.57616289,705,,,open,FALSE,Monadenia fidelis
2020-05-07,cheeseweasel,2020-05-11 06:10:20 UTC,research,https://www.inaturalist.org/observations/45568647,https://static.inaturalist.org/photos/72262194/medium.jpg?1589177440,48.8904724199,-123.3161666743,1339,,,,FALSE,Mopalia hindsii
2019-07-01,sarahs77,2019-07-01 18:54:31 UTC,research,https://www.inaturalist.org/observations/28011505,https://static.inaturalist.org/photos/43636600/medium.jpg?1562007277,48.8621116667,-123.3231716667,32,,,,FALSE,Mopalia hindsii
2018-08-10,hermissenda,2018-08-20 16:10:20 UTC,research,https://www.inaturalist.org/observations/15726095,https://static.inaturalist.org/photos/23478521/medium.jpg?1534780653,48.9405958864,-123.5031194505,8,,,,FALSE,Mopalia lignosa
2017-05-26,kriskrug,2017-05-26 20:48:15 UTC,research,http://inaturalist.ca/observations/6371640,https://static.inaturalist.org/photos/8040073/medium.jpg?1495831928,48.8678966667,-123.386895,,,,,FALSE,Mopalia muscosa
2019-05-05,joanseptembre,2019-05-08 05:52:25 UTC,research,https://www.inaturalist.org/observations/24771939,https://static.inaturalist.org/photos/38309584/medium.jpeg?1557292721,48.8846196983,-123.3211322311,39,,,,FALSE,Mopalia muscosa
2019-06-30,sarahs77,2019-07-02 01:59:17 UTC,research,https://www.inaturalist.org/observations/28034587,https://static.inaturalist.org/photos/43675002/medium.jpg?1562032773,48.8937866667,-123.4029216667,48,,,,FALSE,Mopalia muscosa
2020-06-08,jgrant,2020-06-10 22:53:46 UTC,research,https://www.inaturalist.org/observations/49173181,https://static.inaturalist.org/photos/78054010/medium.jpg?1591829629,48.8975149314,-123.4026142149,22,,,,FALSE,Mopalia muscosa
2016-05-25,hermissenda,2016-09-06 23:51:36 UTC,research,http://www.inaturalist.org/observations/4052033,https://static.inaturalist.org/photos/4798687/medium.jpg?1473205033,48.8951497658,-123.3994173935,61,,,,FALSE,Mopalia spectabilis
2018-08-10,hermissenda,2018-08-19 22:04:46 UTC,research,https://www.inaturalist.org/observations/15702525,https://static.inaturalist.org/photos/23436290/medium.jpg?1534715155,48.9412559984,-123.5032346595,31,,,,FALSE,Mopalia vespertina
2017-05-26,kriskrug,2017-05-28 03:23:55 UTC,research,http://inaturalist.ca/observations/6390299,https://static.inaturalist.org/photos/8067950/medium.jpg?1495941843,48.8679966667,-123.3860866667,,,,,FALSE,Mopalia vespertina
2018-08-10,hermissenda,2018-08-19 22:04:49 UTC,research,https://www.inaturalist.org/observations/15702532,https://static.inaturalist.org/photos/23436345/medium.jpg?1534715209,48.9413250982,-123.5037077007,15,,,,FALSE,Mopalia vespertina
2020-05-08,chlorophilia,2020-05-09 01:33:12 UTC,research,https://www.inaturalist.org/observations/45326865,https://static.inaturalist.org/photos/71867015/medium.jpeg?1588986278,48.939770155,-123.500968192,18,,,,FALSE,Mopalia vespertina
2019-07-05,randimuldercdc,2019-07-05 18:38:32 UTC,research,https://www.inaturalist.org/observations/28244312,https://static.inaturalist.org/photos/44014860/medium.jpg?1562351914,48.9007194837,-123.4483696978,1547,,,,FALSE,Munida quadrispina
2016-08-20,tyrelfroese,2016-08-21 20:07:58 UTC,research,http://www.inaturalist.org/observations/3934324,https://static.inaturalist.org/photos/4631967/medium.jpeg?1471810134,48.9904631405,-123.579104729,1529,,,,FALSE,Mya arenaria
2019-05-05,genevievereynolds,2019-05-07 00:11:55 UTC,research,https://www.inaturalist.org/observations/24701258,https://static.inaturalist.org/photos/38194148/medium.jpg?1557185369,48.8967055556,-123.4059972222,6,,,,FALSE,Mya arenaria
2016-09-01,chlorophilia,2016-09-02 12:33:22 UTC,research,http://www.inaturalist.org/observations/4017005,https://static.inaturalist.org/photos/4745292/medium.jpg?1472819606,48.898176,-123.407839,26,,,,FALSE,Myosotella myosotis
2018-08-10,hermissenda,2018-08-19 22:04:49 UTC,research,https://www.inaturalist.org/observations/15702534,https://static.inaturalist.org/photos/23436351/medium.jpg?1534715220,48.94115362,-123.504276329,15,,,,FALSE,Myoxocephalus polyacanthocephalus
2019-08-29,chlorophilia,2019-09-02 23:53:30 UTC,research,https://www.inaturalist.org/observations/32022362,https://static.inaturalist.org/photos/50178873/medium.jpeg?1567466628,48.9002239594,-123.4081968786,50,,,,FALSE,Myoxocephalus polyacanthocephalus
2019-05-04,norah_brown,2019-05-04 16:15:03 UTC,research,https://www.inaturalist.org/observations/24518428,https://static.inaturalist.org/photos/37912893/medium.jpeg?1556986520,48.8723409,-123.31074571,3,,,,FALSE,Mytilus
2015-08-28,chlorophilia,2016-01-14 08:56:17 UTC,research,http://www.inaturalist.org/observations/2580668,https://static.inaturalist.org/photos/2880859/medium.JPG?1452761926,48.93,-123.475857,174,,,,FALSE,Mytilus
2015-08-05,chlorophilia,2016-01-19 19:45:20 UTC,research,http://www.inaturalist.org/observations/2599512,https://static.inaturalist.org/photos/2902497/medium.JPG?1453232724,48.92956,-123.475943,174,,,,FALSE,Mytilus
2016-08-17,chlorophilia,2016-08-18 05:42:53 UTC,research,http://www.inaturalist.org/observations/3910095,https://static.inaturalist.org/photos/4596695/medium.jpeg?1471494379,48.8687074625,-123.3871936798,122,,,,FALSE,Mytilus
2016-08-17,chlorophilia,2016-08-18 05:42:55 UTC,research,http://www.inaturalist.org/observations/3910098,https://static.inaturalist.org/photos/4596757/medium.jpeg?1471494793,48.8687074625,-123.3871936798,122,,,,FALSE,Mytilus
2016-08-26,laurus_nobilis,2016-08-27 03:28:04 UTC,research,http://www.inaturalist.org/observations/3971265,https://static.inaturalist.org/photos/4682691/medium.jpeg?1472268487,48.911286,-123.382387,174,,,,FALSE,Mytilus
2017-08-09,anthonywood,2017-08-21 03:11:18 UTC,research,https://www.inaturalist.org/observations/7580802,https://static.inaturalist.org/photos/9902728/medium.jpeg?1503285016,48.8999206268,-123.3409530894,179,,,,FALSE,Mytilus
2019-01-25,awworld,2019-01-26 20:03:21 UTC,research,https://www.inaturalist.org/observations/19886416,https://static.inaturalist.org/photos/30667079/medium.jpg?1548533006,48.897945,-123.4002383333,10,,,,FALSE,Mytilus
2019-05-04,norah_brown,2019-05-04 21:15:51 UTC,research,https://www.inaturalist.org/observations/24540235,https://static.inaturalist.org/photos/37945733/medium.jpeg?1557004569,48.90115417,-123.40703083,9,,,,FALSE,Mytilus
2019-05-04,genevievereynolds,2019-05-06 16:23:15 UTC,research,https://www.inaturalist.org/observations/24672703,https://static.inaturalist.org/photos/38150671/medium.jpg?1557158542,48.9000194444,-123.4073555556,24,,,,FALSE,Mytilus
2019-05-04,bstarzomski,2019-05-06 23:09:36 UTC,research,https://www.inaturalist.org/observations/24697546,https://static.inaturalist.org/photos/38190854/medium.jpg?1557183376,48.8726305556,-123.3105555556,5,,,,FALSE,Mytilus
2019-05-04,bstarzomski,2019-05-06 23:11:43 UTC,research,https://www.inaturalist.org/observations/24697674,https://static.inaturalist.org/photos/38191522/medium.jpg?1557183804,48.8717527778,-123.3103166667,10,,,,FALSE,Mytilus
2019-05-05,genevievereynolds,2019-05-07 00:11:54 UTC,research,https://www.inaturalist.org/observations/24701253,https://static.inaturalist.org/photos/38194088/medium.jpg?1557185343,48.8968555556,-123.4063194444,16,,,,FALSE,Mytilus
2019-05-04,kg-,2019-05-07 02:38:19 UTC,research,https://www.inaturalist.org/observations/24708433,https://static.inaturalist.org/photos/38210270/medium.jpg?1557196702,48.8724641595,-123.3105322906,5,,,,FALSE,Mytilus
2019-05-04,johndreynolds,2019-05-07 02:45:34 UTC,research,https://www.inaturalist.org/observations/24708760,https://static.inaturalist.org/photos/38209669/medium.jpg?1557196354,48.8723633333,-123.31071,,,,,FALSE,Mytilus
2019-05-05,kg-,2019-05-07 03:15:30 UTC,research,https://www.inaturalist.org/observations/24710166,https://static.inaturalist.org/photos/38213581/medium.jpg?1557198934,48.9642240387,-123.5150059686,5,,,,FALSE,Mytilus
2019-05-04,joanseptembre,2019-05-07 03:57:09 UTC,research,https://www.inaturalist.org/observations/24711793,https://static.inaturalist.org/photos/38215213/medium.jpeg?1557200137,49.0132664702,-123.5733530002,148,,,,FALSE,Mytilus
2019-05-04,katiekushneryk,2019-05-07 05:09:49 UTC,research,https://www.inaturalist.org/observations/24714434,https://static.inaturalist.org/photos/38220628/medium.jpg?1557205796,48.8725563186,-123.3105964122,5,,,,FALSE,Mytilus
2019-05-04,ldietzchiasson,2019-05-07 05:35:25 UTC,research,https://www.inaturalist.org/observations/24715035,https://static.inaturalist.org/photos/38221799/medium.jpg?1557207332,48.8723588828,-123.310665479,5,,,,FALSE,Mytilus
2019-04-29,chlorophilia,2019-05-08 03:25:08 UTC,research,https://www.inaturalist.org/observations/24768137,https://static.inaturalist.org/photos/38299534/medium.jpeg?1557281123,48.8597766667,-123.35225,,,,,FALSE,Mytilus
2019-05-05,ldietzchiasson,2019-05-11 06:05:09 UTC,research,https://www.inaturalist.org/observations/24920197,https://static.inaturalist.org/photos/38551211/medium.jpg?1557554713,48.9637351223,-123.5147485604,5,,,,FALSE,Mytilus
2019-05-05,katiekushneryk,2019-05-11 16:36:42 UTC,research,https://www.inaturalist.org/observations/24941466,https://static.inaturalist.org/photos/38584686/medium.jpg?1557592617,48.9635596471,-123.5147752148,5,,,,FALSE,Mytilus
2019-05-04,aimeepelletier,2019-05-16 04:19:36 UTC,research,https://www.inaturalist.org/observations/25199518,https://static.inaturalist.org/photos/39008784/medium.jpg?1557980378,48.8723199908,-123.31061502,5,,,,FALSE,Mytilus
2019-05-04,jasonheadley,2019-05-21 01:49:47 UTC,research,https://www.inaturalist.org/observations/25480327,https://static.inaturalist.org/photos/39468978/medium.jpg?1558402550,48.8714766667,-123.3105383333,,,,,FALSE,Mytilus
2019-05-05,johndreynolds,2019-05-23 01:34:08 UTC,research,https://www.inaturalist.org/observations/25595442,https://static.inaturalist.org/photos/39660429/medium.jpg?1558574056,48.9637333333,-123.5147083333,5,,,,FALSE,Mytilus
2020-06-08,jgrant,2020-06-10 22:55:43 UTC,research,https://www.inaturalist.org/observations/49173353,https://static.inaturalist.org/photos/78054307/medium.jpg?1591829752,48.89746333,-123.40328333,32,,,,FALSE,Mytilus
2018-08-10,hermissenda,2018-08-19 22:04:48 UTC,research,https://www.inaturalist.org/observations/15702529,https://static.inaturalist.org/photos/23436316/medium.jpg?1534715184,48.9408501209,-123.5022141342,31,,,,FALSE,Myxicola sp.A
2016-05-25,hermissenda,2016-09-06 23:51:36 UTC,research,http://www.inaturalist.org/observations/4052030,https://static.inaturalist.org/photos/4798684/medium.jpg?1473205031,48.898792,-123.410769,348,,,,FALSE,Myxicola sp.B
2017-05-26,hermissenda,2017-08-27 16:50:28 UTC,research,https://www.inaturalist.org/observations/7674351,https://static.inaturalist.org/photos/10049738/medium.jpg?1503850655,48.9404375172,-123.5055441855,61,,,,FALSE,Myxicola sp.B
2014-09-18,hermissenda,2016-09-07 00:10:20 UTC,research,http://www.inaturalist.org/observations/4052157,https://static.inaturalist.org/photos/4799064/medium.jpg?1473207025,48.941329,-123.501477,87,,,,FALSE,Nanomia bijuga
2017-05-27,hermissenda,2017-08-25 18:18:11 UTC,research,https://www.inaturalist.org/observations/7647295,https://static.inaturalist.org/photos/10005556/medium.jpg?1503684945,48.940903,-123.5057,,,,,FALSE,Nanomia bijuga
2015-04-15,hermissenda,2016-07-19 22:54:19 UTC,research,http://www.inaturalist.org/observations/3706257,https://static.inaturalist.org/photos/4303863/medium.jpg?1468968686,48.9402414,-123.5043485,187,,,,FALSE,Nautichthys oculofasciatus
2018-05-31,hermissenda,2018-06-02 02:53:58 UTC,research,https://www.inaturalist.org/observations/13029348,https://static.inaturalist.org/photos/18960478/medium.jpg?1527906875,48.9406166309,-123.501395462,4,,,,FALSE,Nautichthys oculofasciatus
2015-08-28,laurus_nobilis,2016-07-24 04:02:08 UTC,research,http://www.inaturalist.org/observations/3735167,https://static.inaturalist.org/photos/4340541/medium.jpeg?1469332935,48.929413,-123.475513,58,,,,FALSE,Neostylidium eschrichtii
2018-08-10,hermissenda,2018-08-20 16:10:20 UTC,research,https://www.inaturalist.org/observations/15726096,https://static.inaturalist.org/photos/23478531/medium.jpg?1534780660,48.9409093768,-123.503590907,8,,,,FALSE,Neostylidium eschrichtii
2019-04-20,vicnat,2019-04-21 21:23:47 UTC,research,https://www.inaturalist.org/observations/22842052,https://static.inaturalist.org/photos/35403651/medium.jpg?1555881841,49.0113527833,-123.572845,5,,,,FALSE,Neotrypaea californiensis
2019-08-05,sunfishmoonlight,2019-08-06 00:36:45 UTC,research,https://www.inaturalist.org/observations/30280099,https://static.inaturalist.org/photos/47297478/medium.jpg?1565051839,48.8850533333,-123.321495,5,,,,FALSE,Neotrypaea californiensis
2015-05-16,divemaster,2016-03-31 00:24:39 UTC,research,http://www.inaturalist.org/observations/2854949,https://static.inaturalist.org/photos/3257104/medium.jpg?1459383880,48.964565,-123.554564,174,,,,FALSE,Neoturris breviconis
2011-05-18,hermissenda,2016-07-19 23:24:43 UTC,research,http://www.inaturalist.org/observations/3706339,https://static.inaturalist.org/photos/4304000/medium.jpg?1468970531,48.9402561699,-123.5042474265,61,,,,FALSE,Neoturris breviconis
2017-05-25,hermissenda,2017-08-25 18:18:12 UTC,research,https://www.inaturalist.org/observations/7647301,https://static.inaturalist.org/photos/10005555/medium.jpg?1503684944,48.940508,-123.501409,379,,,,FALSE,Neoturris breviconis
2019-05-05,joanseptembre,2019-05-08 05:52:19 UTC,research,https://www.inaturalist.org/observations/24771932,https://static.inaturalist.org/photos/38309553/medium.jpeg?1557292667,48.8846196983,-123.3211322311,39,,,,FALSE,Neoturris breviconis
2020-05-08,chlorophilia,2020-05-09 01:33:23 UTC,research,https://www.inaturalist.org/observations/45326884,https://static.inaturalist.org/photos/71867820/medium.jpeg?1588986720,48.9412461986,-123.5028814963,31,,,,FALSE,Neoturris breviconis
2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,2017-06-03 22:15:43 UTC,research,https://www.inaturalist.org/observations/6485976,https://static.inaturalist.org/photos/8204094/medium.jpeg?1496528149,48.9263434031,-123.4180682525,16511,,,,FALSE,Neovison vison
2019-05-11,nomadkris,2019-05-11 21:02:59 UTC,research,https://www.inaturalist.org/observations/24957462,https://static.inaturalist.org/photos/38609294/medium.jpg?1557608582,48.9175116667,-123.396225,5,,,open,FALSE,Neovison vison
2016-02-07,divemaster,2016-03-10 02:38:32 UTC,research,http://www.inaturalist.org/observations/2763410,https://static.inaturalist.org/photos/3127652/medium.jpg?1457577515,48.929052,-123.476028,174,,,,FALSE,Neverita lewisii
